searched_key_word,brand,title,find_dim,find_dim_from_content,guess_dimensions,guess_dim_from_comment,image_path
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2022913/2045844/377545052/53220545-1716883452358.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2021916/377545052/42967456-1722731232642.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2021916/377545052/86774435-1720069557161.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2042853/377545052/41336226-1721936429362.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2023910/377545052/62656707-1717701650214.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2028895/377545052/26263896-1723381186304.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2021916/377545052/66074753-1712234309958.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2044847/377545052/126704172-1722068890614.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2030889/377545052/90946146-1699958721874.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2042853/377545052/32028379-1693062599363.jpeg
