searched_key_word,brand,title,find_dim,find_dim_from_content,guess_dimensions,guess_dim_from_comment,image_path
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2028895/744812379/10294211-1702409796276.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2028895/744812379/10294211-1702409795065.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2028895/744812379/10294211-1702409795764.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2045844/744812379/74551485-1693298126187.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2045844/744812379/74551485-1693298126837.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2026901/744812379/17476523-1725883719247.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2030889/744818643/3795651-1702518712216.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2030889/744818643/3795651-1702518712972.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2028895/744818643/48214795-1697089878661.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2023910/744818643/49081054-1701965697766.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2028895/744818643/15404475-1723332673418.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2022913/2040859/744818643/21755675-1716489621976.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2023910/744818643/49081054-1701965698985.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2023910/744818643/49081054-1701965698464.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2026901/744818643/14746462-1725907476620.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2027898/2022913/744818643/22461829-1728130354106.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2027898/744818643/70073673-1725993635769.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2036871/744818643/11261433-1726747627168.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2026901/744818643/23171319-1723187859828.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2021916/744818643/10575063-1725455339116.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2022913/2041856/744818643/24086379-1716583786558.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2022913/2041856/744818643/24086379-1716583787200.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2046841/744818643/2638462-1722205777661.jpeg
Tekzen,Tekzen,Bambu Katlamalı Stor Perd,[],,,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2039862/744818643/4866360-1724318321991.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2033880/704859274/13826312-1687005171634.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2032883/704859274/13420202-1689505406750.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2022913/704859274/10272656-1688664733954.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2022913/704859274/10272656-1688664735190.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2022913/704859274/10272656-1688664734647.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2018925/704859274/7007858-1688246508933.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2032883/704859274/13420202-1689505407125.jpeg
Tekzen,Tekzen,Bambu Stor Perd,[],,geni̇şli̇k 150 cm mevcuttur,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2022913/2031886/704859274/15666232-1686848246755.jpeg
